player_id,name,season,position,league,club_name,age,minutes,games,goal_contributions_per90,market_value_eur,log_market_value,calib_resid_all,exit_prob,exit,next_minutes,pred_eur,mispricing_ratio,exit_prob_challenger
643574,Kaishu Sano,2024,Midfield,Germany - Bundesliga,1.FSV Mainz 05,24.005475701574262,3044,34,0.0,20000000.0,16.811242831518264,0.7980922997314983,0.06850418683968933,0,3060.0,8991497.081070391,0.44957485405351955,0.08422992509008646
644401,Keane Lewis-Potter,2024,Midfield,England - Premier League,Brentford FC,23.85763175906913,3100,38,0.1451612903225806,23000000.0,16.951004773893423,-0.01785556495698004,0.12029487852202615,0,1970.0,22272934.760894906,0.9683884678649959,0.09088118103173853
644771,Odilon Kossounou,2024,Defender,Italy - Serie A,Atalanta BC,23.991786447638603,1125,18,0.0,25000000.0,17.034386382832476,1.5815692944649098,0.17959395129299865,0,985.0,5240956.892644847,0.20963827570579388,0.24843642378160255
645774,Eren Dinkçi,2024,Attack,Germany - Bundesliga,SC Freiburg,23.05270362765229,1194,23,0.3015075376884422,8000000.0,15.89495209964411,0.01994018167511058,0.35455367750669164,0,1381.0,7875575.229806744,0.984446903725843,0.5035329688861485
646402,Abner,2024,Defender,France - Ligue 1,Olympique Lyon,24.59958932238193,1091,19,0.1649862511457378,7000000.0,15.761420707019589,0.7780954671750795,0.3624726112970025,0,2157.0,3318570.314400483,0.4740814734857833,0.36803827560665453
646733,Jim Allevinah,2024,Attack,France - Ligue 1,Angers SCO,29.84531143052704,1766,28,0.2548131370328426,1500000.0,14.22097566607244,-1.094267512932264,0.6321787861124277,1,127.0,4586191.261695926,3.0574608411306174,0.570793880865031
646740,Gavi,2024,Midfield,Spain - LaLiga,FC Barcelona,20.407939767282684,1083,26,0.1662049861495844,60000000.0,17.909855120186375,1.2704021309470308,0.16115205934955718,1,574.0,16323525.020129615,0.2720587503354936,0.20262083215352528
646750,Cristhian Mosquera,2024,Defender,Spain - LaLiga,Valencia CF,20.51471594798084,3320,37,0.0271084337349397,30000000.0,17.216707939626428,0.17499261854973502,0.03211140539436202,0,989.0,23851366.312678713,0.7950455437559572,0.06101957293475447
648020,Alexsandro,2024,Defender,France - Ligue 1,LOSC Lille,25.399041752224505,2700,30,0.0666666666666666,20000000.0,16.811242831518264,1.034024335590098,0.07095642130411389,1,510.0,7168785.406426087,0.35843927032130435,0.10238310576335427
648195,Enzo Fernández,2024,Midfield,England - Premier League,Chelsea FC,23.956194387405887,2949,36,0.3967446592065107,75000000.0,18.132998671500584,0.6892521412635251,0.041358069421052995,0,3121.0,34743286.99763201,0.4632438266350935,0.048863521085008174
648779,Wilfried Singo,2024,Defender,France - Ligue 1,AS Monaco,24.019164955509925,2093,27,0.1290014333492594,25000000.0,17.034386382832476,0.44015930760948896,0.10174765480766738,1,0.0,15639312.863881353,0.6255725145552541,0.12036408743061655
651269,Armin Gigovic,2024,Midfield,Germany - Bundesliga,Holstein Kiel,22.740588637919235,1905,31,0.3307086614173228,3000000.0,14.914122846632385,-1.177996872145834,0.40271411913818883,1,0.0,9697526.858920315,3.2325089529734385,0.453040098647216
651569,Daniel Mosquera,2024,Attack,Italy - Serie A,Hellas Verona,25.201916495551,1363,35,0.3961848862802641,1500000.0,14.22097566607244,-0.9265888976228798,0.7031030255078555,1,585.0,3895761.725135985,2.59717448342399,0.6451597711457485
